1095.44971 1108.23320 1112.57251 1124.49978 1087.55264 1001.90023 1000.00000 1000.00000 1006.61352 1021.50410 1048.50330 1002.22402 1011.45129 1015.14327 1007.61793 998.85569 999.05452 999.20221 999.03065 999.43658 999.38566 999.46577 999.25112 1010.96869 1101.31691 1129.85648 1068.24819 1029.63795 1005.80955 998.28909 1010.00161 999.79534 999.84450 999.91968 1011.97163 1000.41597 1007.38737 999.80027 1000.00000 1090.16563 1100.53392 1116.64431 1104.66880 1129.21601 1106.41850 1085.31921 999.40919 1000.00000 1000.00000 1000.00000
1092.35596 1098.95082 1101.23565 1099.22561 1094.32454 1118.15774 1076.29027 1101.69368 1072.92717 1057.00151 1002.42330 1028.58248 1097.38518 1055.84432 999.11836 998.83756 999.10555 1039.60649 1008.49782 1003.47745 999.17501 1025.61534 1036.48842 1000.32884 1025.69630 1002.58830 1005.52508 997.60660 998.85411 999.21072 1052.87707 1002.23109 999.91963 1121.32319 1122.88991 1119.29719 1098.57389 1101.31900 1106.29001 1076.12061 1000.00327 999.82276 1001.68901 1034.87587 1000.00000 1023.00944 998.04988 1039.71147 1098.66857 1114.47598
1091.91195 1114.49144 1111.82922 1112.77004 1089.01753 1100.82693 1105.83919 1121.63302 1112.01047 1117.97272 1086.92636 1086.82289 1085.16691 1121.16610 1098.07236 1089.25889 1094.29447 1118.01581 1113.44063 1098.66379 1084.26935 1126.40909 1099.69680 1098.88960 1101.26132 1104.86377 1113.86040 1125.83682 1105.05914 1100.72095 1097.79389 1128.30687 1095.02014 1091.04307 1096.46386 1105.99057 1097.77272 1111.92903 1085.07485 1114.94971 1098.46557 1089.52182 1113.36182 1129.34250 1118.86397 1112.02319 1113.29987 1113.15062 1100.88471 1099.66353
1000.54346 1007.10253 1000.00000 1008.85077 1000.00000 1000.00000 999.97489 1009.19906 1005.04311 1003.03515 1001.58672 999.55573 1001.33865 1001.50819 1000.54117 998.07806 1003.11661 1002.45124 1000.12955 1000.01767 999.87384 1004.11048 999.83990 999.93361 1003.23466 1003.03741 1001.59391 1000.01904 1000.01726 1000.05023 999.91316 1004.22621 998.72107 999.71834 999.57798 999.80275 999.53491 999.83892 999.68336 1001.59610 1006.08789 1001.13612 1001.92311 1000.77202 1001.09555 1000.56109 1000.04925 998.66009 1001.30729 1004.25822
1012.04542 1097.93444 1127.69713 1094.15244 1123.02656 1075.56645 1111.96719 1124.34778 1106.99653 1130.37364 1001.11292 1020.09714 1115.78220 1118.86306 1104.56860 1115.52935 1131.87092 1111.49717 1130.52787 1136.74786 1104.83888 1096.74953 1120.35689 1102.68139 1108.45510 1101.85514 1108.54357 1104.77746 1116.12278 1118.93380 1089.38768 1100.55322 1115.76283 1093.16869 1098.39228 1106.89924 1135.38420 1114.54351 1132.36851 1118.87508 1125.25703 1104.49705 1122.55814 1090.33795 1093.88636 1114.97349 1109.71250 1100.94159 1103.27071 1111.18354
1089.84893 1127.35962 1113.54979 1106.11665 1066.07535 1117.79684 1119.01319 1094.76925 1103.96485 1091.94174 1061.54901 1000.00000 1013.27745 999.22497 999.80867 999.06621 1004.09790 1001.04781 1000.92082 999.64914 999.98748 999.97526 1000.06920 1000.08414 1002.60527 999.63633 998.28938 999.40663 1000.28168 1001.03540 1001.23785 1001.55373 1001.46739 1001.78401 999.62431 999.74772 999.61666 1004.77717 1004.47240 1004.18644 1000.59123 1000.00000 1000.00000 1000.00000 1000.00000 1002.29308 1000.05368 1003.22795 1000.02248 1000.00000
1020.75103 1035.70773 1000.00000 1013.30817 1000.93160 1000.00000 1000.00000 1042.12374 1000.00000 1000.00000 1000.00000 1027.50687 1051.58305 1010.06940 1000.82342 1000.00000 1013.90430 1023.01630 1000.07675 999.85143 999.82628 1014.13309 1000.28811 1001.09669 1047.41368 997.40377 998.03616 998.01602 998.62207 1031.66296 1002.42586 1003.10454 1003.82072 1020.80973 1030.14426 1019.99678 999.90302 999.45321 999.31994 1011.98312 1042.35776 999.97989 1000.00000 1010.29048 1032.50091 1001.06778 1045.57247 1000.00000 1000.00000 1017.82634
1008.73835 1000.00000 1024.99261 1000.02616 1000.00000 1000.00000 1004.69798 1093.34011 1027.02200 1009.98297 999.37782 1000.80361 1000.75951 1006.34259 1000.85881 1000.04241 1000.09564 1000.07099 999.97585 999.99012 1000.02407 1005.88078 1005.89096 1000.04509 1000.00000 1000.00000 1004.32545 999.69720 999.87846 1000.00000 1000.00000 1039.17117 1000.82185 1000.86478 1007.82275 1000.12715 1019.44834 1098.86217 1018.98855 1004.74673 1000.00000 998.65315 1018.59433 999.91388 999.63687 999.87129 1004.01070 999.02742 1000.41193 999.13878
1008.42905 1000.00000 999.99284 1000.00000 1000.00000 1055.77835 1108.17296 1120.34300 1127.04538 1093.73024 1124.18553 1123.03577 1115.78593 1105.77776 1122.77563 1098.61147 1110.47087 1080.65700 1107.98156 1104.79823 1089.15053 1109.91564 1114.73273 1109.29674 1097.76321 1109.68248 1113.58952 1095.03319 1113.24664 1098.06060 1105.41668 1107.39545 1115.53939 1072.44645 1113.32212 1118.82810 1116.07585 1094.24527 1105.79364 1098.41781 1094.08929 1111.56414 1094.38201 1102.69752 1112.94035 1110.51799 1118.37440 1108.29733 1080.38377 1103.50057
1092.43413 1117.18796 1092.65482 1091.67732 1102.35302 1091.21140 1121.11460 1094.99516 1089.80285 1109.47886 1103.33581 1105.59941 1104.72350 1117.93563 1097.90128 1124.31944 1104.29963 1107.29189 1132.92106 1118.40784 1127.37753 1099.89091 1109.79240 1087.39128 1109.30577 1107.46706 1102.32910 1102.14739 1115.68025 1105.13436 1095.07684 1120.98742 1124.23063 1104.42675 1100.67511 1102.67562 1107.79352 1109.59203 1088.84478 1120.30847 1099.81047 1074.27952 1086.60340 1129.42403 1121.39500 1120.67302 1096.14354 1130.65239 1123.82947 1099.88340
