epoch,cagr,volatility
0.0,0.1666424236050974,0.18872148057111432
0.0,0.09822837474393875,0.178541867312295
0.0,0.03348805850144876,0.2232574607252216
0.0,0.16412131013262465,0.20894249815646368
0.0,0.1115771752128043,0.16842959258813786
0.0,0.022226801209469738,0.14525475387290912
0.0,-0.08263797579383891,0.3113854778554961
0.0,0.018120722688518054,0.17189400755231946
0.0,0.2437822422421081,0.16275265262513083
0.0,0.0815560948206624,0.21046694756445264
0.0,0.1223810605539235,0.27273414773766413
0.0,0.20762106396183233,0.17224003220479603
0.0,0.06590432058090645,0.19577986310021792
0.0,0.3294480467381067,0.16410569617769002
0.0,0.03517589847318203,0.14543281125295035
0.0,0.15142036677984394,0.3331545024803935
0.0,0.1576292878448855,0.19348251936166957
0.0,0.12984646755568918,0.18605180256065126
0.0,0.04573209735937289,0.1577545480194579
0.0,0.019862170497982223,0.3475642636853036
0.0,0.16562910409909337,0.17471761315584355
0.0,0.022880194452570723,0.1577674567906474
0.0,0.1996352801640524,0.16993227919561182
0.0,0.2454995980670942,0.3087192566369548
0.0,0.16066341544583018,0.3407739340277456
0.0,0.15111359874207264,0.163159957321677
0.0,0.037379354461108294,0.2111154372613872
0.0,0.06151128294488317,0.13999360129575456
0.0,0.005068808654628221,0.19939011146506322
0.0,0.009467484527466707,0.16627706239222523
0.0,0.15468472240193698,0.26811801227045357
0.0,0.24657144060718683,0.2973828076053408
0.0,0.165266925697926,0.1608536197081265
0.0,-0.08380222666870651,0.16927982055183957
0.0,0.1068137487354468,0.3392952752363087
0.0,0.19991781571071487,0.20132031901418748
0.0,0.21981524089933546,0.1780810629845423
0.0,0.2967191199748145,0.17244575427835004
0.0,0.2873801376168468,0.17156745252786007
0.0,0.31656319788234244,0.17342487026986633
0.0,0.30783469349460346,0.17228145266964484
0.0,0.10015887896782849,0.1473512482295412
0.0,0.18256382683483396,0.17700274305308034
0.0,0.1952167898478927,0.18188645644354645
0.0,0.11108703809267406,0.3562572556342246
0.0,0.021826472645359196,0.15695194346584704
0.0,0.08426922901304046,0.1583758673600606
0.0,0.07812963093025549,0.19427534488705556
0.0,0.06806690554787109,0.16064137946524873
0.0,-0.03571520704326103,0.1624507360326991
0.0,0.1418440457928476,0.22581668768580496
0.0,0.3399381078754604,0.3228901013644996
0.0,-0.05805510449265583,0.1828993819489953
0.0,0.011337885328507102,0.19948069884900593
0.0,0.008648444865884342,0.15815941377493736
0.0,0.06715410094254604,0.25085687816237473
0.0,0.07597861149227025,0.14500184643807526
0.0,0.06978524628246707,0.14710944504550108
0.0,0.3280786121414301,0.16351816549458223
0.0,-0.06127522515541117,0.22229529371734313
0.0,0.03007578122839938,0.138741667338136
0.0,0.060114516321144285,0.12733043582919126
0.0,0.22060602689243436,0.3483804164621847
0.0,0.11690720773983232,0.14701908057783955
0.0,0.013962506127296104,0.15092698020388023
0.0,0.01938697393746125,0.16171041747648465
0.0,0.3510816804310417,0.15819420325257613
0.0,0.13467433169732912,0.16725776384539265
0.0,0.06383047186470248,0.22782253407692346
0.0,0.1275653971168238,0.1722678534526029
0.0,-0.03783372237956495,0.1651846781219574
0.0,-0.007754848360522426,0.13603183404102648
0.0,0.17380760556414088,0.2000415961783886
0.0,0.3169071096303617,0.16339379682759675
0.0,0.13080036385670302,0.3522975260180972
0.0,0.06618646296712694,0.1476574527262652
0.0,0.02815239921621937,0.20130674740512505
0.0,-0.059860453801957925,0.1556913371032836
0.0,0.3239385071487173,0.29672636255497614
0.0,0.06724877030199683,0.32412881941193855
0.0,0.2068883247326252,0.17549856866100466
0.0,0.07466950249231807,0.21668980072217564
0.0,0.030343311820076435,0.22846666879865404
0.0,0.0566055693193408,0.17469194497584034
0.0,0.1159308370397989,0.18218059261548245
0.0,-0.01160841673190749,0.20078168445605762
0.0,0.11181714554045397,0.3241703906246606
0.0,0.3274490734181217,0.306742668191328
0.0,0.043033894712433796,0.16802147383584504
0.0,-0.01217084814418512,0.16186838391034025
0.0,0.11399950155974814,0.33440126999123887
