epoch,cagr,volatility
0.0,0.14255177303004585,0.09675250096639126
0.0,0.11032264973689476,0.09873748739737366
0.0,0.07920168644789882,0.09461811390224874
0.0,0.06570170855764634,0.10196482648624196
0.0,0.13559036363121146,0.09589550493480949
0.0,0.10046820041447946,0.10613556744845166
0.0,0.13115283600212968,0.10537016840778106
0.0,0.08502636721456303,0.108359267547755
0.0,0.09091681940352414,0.11783211480055045
0.0,0.05703706995584401,0.1039734388302766
0.0,0.0696306391038668,0.11443892584408141
0.0,0.04218808361277837,0.11220390747476319
0.0,0.11343233178800283,0.1163966571897625
0.0,0.04834395931653379,0.10865292673484356
0.0,0.10008708279121614,0.11549100863312171
0.0,0.09295106963382604,0.10130512513434972
0.0,0.10537784038356501,0.112700535592254
0.0,0.09148841596916313,0.11047037491122481
0.0,0.07296530624082131,0.11047219727076377
0.0,0.10388713772882285,0.10110825075108561
0.0,0.10816844109985602,0.10234531536234728
0.0,0.07634981497969862,0.12010800209153563
0.0,0.10266812166013417,0.09593684405979987
0.0,0.10694627219826769,0.11615740598254226
0.0,0.09562740457673735,0.11573254199121452
0.0,0.08336844696212786,0.10499742576183808
0.0,0.14203586882261576,0.11246525052454266
0.0,0.0961477325376241,0.0903907640684437
0.0,0.08980097707258672,0.10533875447809082
0.0,0.0724861780347883,0.11920457685282672
0.0,0.03778228385707205,0.12475468221009306
0.0,0.06902949044771178,0.11022511798861966
0.0,0.0475169634080308,0.11285377293114066
0.0,0.06998165551310742,0.11316085550533718
0.0,0.08634909818053771,0.10540781648199245
0.0,0.027195889768258263,0.10956558846102839
0.0,-0.0020155389485900788,0.10874385171234645
0.0,0.025323095474416135,0.10657292979727255
0.0,0.033293569184833505,0.1030188467616825
0.0,0.04113258546158893,0.09959169901099542
0.0,0.018908367917626956,0.110138746777232
0.0,0.016148695096502408,0.08978798897763006
0.0,-0.003820957334697006,0.10905987359093837
0.0,0.02668229321948057,0.0999930039026504
0.0,0.07212302960995931,0.12033764093658961
0.0,0.04314615041642367,0.1040368359870469
0.0,0.05585338259261308,0.11616392052558004
0.0,0.06107065170619608,0.09924822303237343
0.0,0.07006603264379363,0.09384609840128005
0.0,0.0789603569341808,0.09746617625634067
0.0,0.060394614549586834,0.10853385470476044
0.0,0.08783806206553546,0.10059562114931406
0.0,0.1382916606983451,0.11195168936833373
0.0,0.07683085415247715,0.08169101912497834
0.0,0.07484454472372715,0.09860933656016223
0.0,0.133553572402904,0.11900291726548959
0.0,0.11258354567985474,0.09492331161192731
0.0,0.060813786833998185,0.10036460440568097
0.0,0.06249721790390961,0.10056324495809711
0.0,0.13897198213728057,0.10394493502744465
0.0,0.09139009264892728,0.08730409313020995
0.0,0.11824957897325916,0.10987649872666919
0.0,0.10362744018373382,0.11349501545135421
0.0,0.089099850438912,0.09095765163387873
0.0,0.06757710817124618,0.10087162435645
0.0,0.09033397397632159,0.0926366400124455
0.0,0.052118845935793745,0.09681095853472282
0.0,0.09007168620070471,0.10997068550165137
0.0,0.12263368743612535,0.1014837000666271
0.0,0.08432353308527096,0.10711215123863163
0.0,0.06123816150925365,0.09520125435911297
0.0,0.031568273685056436,0.10949781138555942
0.0,0.08696156112577591,0.10221956368841895
0.0,0.03651711442874617,0.11541829170477166
0.0,0.067046457137105,0.11312757693298374
0.0,0.054671300242674414,0.11684450931163878
0.0,0.025763664156981836,0.10482666622522924
0.0,0.06838252262183664,0.11590958781411448
0.0,0.06471152836013583,0.12407148388207218
0.0,0.10105831281615973,0.10812541569434375
0.0,0.10508452793819711,0.10653517777746133
0.0,0.06979511256108006,0.10942132553901258
0.0,0.08175813221609274,0.11787206278220543
