1035.12549 1000.64046 1000.81640 1011.58786 1003.34965 1004.69468 1015.02439 1008.44714 999.72692 1008.13702 1005.71522 1002.51104 1005.10960 1011.52792 1004.03929 1004.16968 1003.65713 1002.63055 999.30046 1004.77848 1004.29838 1007.90630 1004.20150 999.65607 1009.67478 1012.58170 1000.21902 1006.49499 998.97135 1003.62612 1015.72769 999.56759 1008.42143 997.91107 1006.00678 1000.30794 1003.95342 1000.47739 1004.96394 1009.25535 999.83157 1009.38412 1013.92526 1000.07159 1010.51015 1006.28187 1005.54993 1009.44154 1016.40909 999.99292
1111.92859 1117.27302 1099.18336 1058.21268 1028.92281 1112.71268 1107.38137 1124.89599 1110.16044 1120.62757 1126.69457 1086.87014 1103.91906 1105.86139 1092.69393 1109.98673 1108.50799 1122.17280 1116.00957 1103.66528 1110.78775 1103.50627 1099.75975 1124.45083 1108.18508 1098.33034 1124.85302 1110.86523 1095.28226 1109.55913 1107.41762 1119.98157 1139.95649 1134.66881 1093.43772 1121.06171 1096.13513 1113.42140 1097.84731 1129.81221 1115.97342 1113.66391 1114.73997 1106.54899 1116.56877 1083.73061 1106.59705 1075.87812 1007.34764 1001.65790
1030.58720 1008.95481 997.90479 999.51493 999.94795 1003.51978 1023.74606 999.73159 1077.74155 1070.35506 1009.79510 1003.21488 1012.28866 1002.81619 1084.49420 1014.56240 1006.80297 1004.37133 1003.28320 1000.02408 1000.20520 1007.79950 998.63558 1004.67576 1002.68954 997.78377 1000.26525 999.68814 1002.58097 1006.34461 1007.34645 1000.01512 1004.76968 1007.12230 1000.24228 999.95113 1003.27981 1006.78536 1002.78089 1002.87040 1003.84082 999.67516 1005.42511 999.99490 1000.00000 1000.20715 1004.86846 999.68857 1000.00000 1007.10706
1010.90246 1004.35189 1000.31486 1000.00073 1005.51308 999.84386 1000.90126 1001.16175 1004.62492 999.77672 1000.00000 1001.56044 999.94988 1002.87658 999.08073 999.15472 1002.21377 999.20520 1009.56153 1000.47937 1000.34043 1000.29826 1003.62225 999.80843 1012.44315 999.64719 1001.36348 1002.99879 1006.04948 1009.57152 999.67047 1000.00000 1005.20391 1000.00000 1002.70405 1006.37708 999.81130 1003.26580 1005.41039 1005.82021 999.26205 999.70671 1003.25911 1000.00033 1000.03681 1003.19711 1001.83660 1000.71106 1001.25415 999.60866
1082.37778 1029.21874 1094.76514 1118.93067 1130.82074 1108.37684 1126.62562 1046.74782 1000.02871 1000.02725 1012.31087 1002.02451 1005.91312 1005.84284 1071.94201 1012.60015 1002.92374 1005.94106 1056.03964 1076.59049 1092.98948 1000.48427 1033.58171 1033.31052 1003.96096 1013.59797 1066.62464 1113.18612 1100.36728 1082.21230 1118.02307 1101.83414 1112.29604 1122.40896 1123.99990 1121.36780 1085.63090 1114.51202 1124.56215 1106.81024 1092.61466 1089.10514 1110.09646 1111.00285 1117.18897 1110.73644 1104.79175 1098.74481 1114.54785 1103.28006
1034.50039 1114.91725 1121.48646 1116.82608 1107.82677 1108.78523 1091.30038 1094.28015 1113.65590 1110.57079 1073.34511 1060.35430 1000.89821 1001.21973 1000.20164 1000.25814 1004.38384 1008.06279 1010.16033 1005.85177 1005.53811 1007.15628 1001.01437 1002.37218 1021.72204 1001.52744 999.73641 999.42459 999.57542 1067.60321 1105.99757 1036.16281 999.52909 1004.03450 1111.42063 1096.33387 1106.33979 1109.41709 1131.52865 1071.20111 999.61310 1004.87480 1003.77868 1108.48501 1087.36848 1090.10447 1027.30802 999.26802 1000.34436 1018.02351
1005.87903 999.81246 1003.79980 1015.44681 1000.95188 1003.02952 1001.68795 1000.20265 1004.25110 1002.36316 1002.28628 1003.02573 1002.17377 999.48649 999.94960 1002.11683 1006.09482 999.99152 1000.87785 1004.14048 1000.25571 1004.39637 999.95910 1004.51356 999.90012 1005.66617 1012.20770 999.77407 1002.29773 1005.93052 1001.07391 1002.83350 1002.60428 999.82067 1004.09358 1002.11703 1006.70754 1008.34321 1003.89446 1000.09560 1010.33500 1005.31262 1003.51030 1000.08540 1000.00000 1000.00000 1020.05903 1101.90402 1117.15088 1109.16139
1019.73069 999.97897 1026.51278 1010.25999 999.07988 1013.03067 1010.06145 999.85084 1000.21431 1003.93991 999.53150 1000.07200 1002.71406 1002.96817 1000.02754 1005.26503 1002.21657 1006.20027 1007.29855 1005.81223 1005.58846 1008.91971 1003.97559 1004.55520 999.97600 1008.03674 1000.00000 1000.00000 1000.00000 1004.68855 1010.97213 1086.82274 1004.95975 1002.95961 1004.57720 1001.07407 1003.12532 1007.39933 1012.29738 1002.00075 1006.02744 1012.30676 1006.01314 1018.93849 1110.46519 1103.28832 1088.08505 1094.93829 1111.96419 1118.22801
1021.76418 1071.95699 1120.15415 1114.80215 1093.13704 1097.04708 1092.87340 1101.60723 1119.45485 1114.99252 1102.68757 1112.42277 1117.48484 1098.13248 1113.84359 1105.58099 1066.64039 1006.73675 999.99608 1006.61394 1064.63457 1109.17863 1113.67410 1064.24635 1094.70013 1005.72417 999.93651 1034.29449 1000.95490 1002.77655 1006.23091 999.75308 999.77366 999.80261 999.81388 1002.40064 1000.68589 999.15564 999.64312 997.31797 999.46892 999.93519 1003.71213 999.31319 1000.75905 1000.44136 1003.95803 1003.40695 1001.87045 999.14352
1106.35882 1106.16471 1060.94747 1094.00927 1099.22492 1085.58187 1110.12492 1113.91168 1099.57254 1088.92260 1106.30130 1112.63625 1123.03263 1089.42764 1111.91724 1115.04979 1094.72199 1118.40407 1097.55052 1115.64953 1114.83210 1097.86122 1000.58376 1016.08261 1008.76089 1087.18630 1102.59650 1087.19573 1105.46518 1103.44548 1098.92606 1110.81562 1091.83842 1102.32657 1118.54454 1098.89099 1116.01030 1087.80121 1095.59713 1119.36553 1091.86575 1103.90375 1084.43679 1092.83070 1109.85351 1090.71044 1112.98946 1092.84030 1120.99481 1115.58714
