1089.57082 1085.75987 1077.97870 1101.46068 1118.22575 1053.36877 1002.41848 1000.52423 1002.42730 999.72513 1000.54056 1005.73619 1004.96105 1007.41736 999.94524 1000.01045 999.86638 999.84684 1005.43561 999.84551 999.60979 1002.47681 1005.69507 1003.57226 1004.36393 1004.03861 999.95220 1003.73574 999.95063 999.97537 1004.21955 1004.60246 1008.80418 999.64886 999.78094 1007.18547 1034.32146 999.91824 999.90811 999.25944 1027.07734 1017.48619 1000.24982 1001.31100 1000.42749 999.87412 1003.13713 1000.38254 1007.12909 999.73535
1085.31168 1094.75019 1097.36228 1041.08826 1013.12308 1008.09798 1002.08805 1001.38881 1005.72632 1082.32887 1000.63359 1003.13358 1001.30794 999.85912 999.61407 1057.29959 1002.69709 1011.10825 1000.64757 1008.98068 1006.18123 1002.29151 999.76268 1039.68378 1013.56993 999.76238 1022.94100 1000.00381 1013.44062 1024.32824 1022.81966 1006.75540 1017.37196 1003.00351 1003.79887 1016.00013 1003.56153 1007.72490 1059.13251 999.14655 1048.24615 1001.00339 1069.41301 1000.62101 1019.24921 1025.10975 1001.34488 1031.79803 1019.52823 1000.12521
1026.60199 1122.65347 1094.04665 1018.68760 1008.52229 999.79657 1000.02730 1000.20447 1004.94652 999.55028 1042.27740 1106.70070 1098.38568 1102.61071 1112.30243 1081.70672 1105.85745 1115.31555 1097.09746 1108.47221 1097.78148 1116.27834 1103.17351 1103.40051 1109.94012 1119.54750 1101.14834 1122.63249 1093.83566 1133.04335 1104.17710 1113.17549 1114.35421 1126.04501 1107.42272 1113.62962 1111.61078 1110.29652 1121.07719 1110.26964 1091.21753 1120.36162 1089.59063 1102.30341 1128.35240 1105.18239 1109.67832 1085.62925 1112.94230 1108.85098
1011.47295 999.79911 1002.57501 1006.28966 1109.43278 1124.09054 1104.45077 1081.57244 1109.16472 1126.45802 1118.03762 1120.71274 1111.75519 1092.56278 1099.17230 1107.60496 1090.57623 1118.95499 1084.37175 1109.15284 1116.20399 1114.52895 1088.70250 1112.57318 1109.47122 1097.81804 1116.80409 1123.09837 1097.04874 1098.66582 1144.81379 1103.30430 1096.37756 1118.41573 1119.24524 1104.63549 1117.71620 1105.84593 1096.65204 1119.31513 1118.08466 1108.29782 1105.85864 1112.66052 1110.63137 1105.60626 1119.60780 1100.74392 1108.11210 1106.57359
1075.18726 1116.82058 1071.56031 1031.73345 1129.12015 1092.11042 1103.99196 1096.20373 1120.66469 1097.91666 1092.83252 1130.60164 1099.59740 1089.02278 1071.94886 1104.87245 999.36926 1000.09901 1000.52104 999.87888 1000.50629 1000.26367 1000.26874 1000.66269 1002.43199 999.68753 999.53689 1005.47710 1000.35411 999.96721 999.57773 999.86328 999.67648 1033.62465 1085.00434 1114.55588 1121.25151 1108.59290 1117.98702 1096.61905 1103.74545 1094.77562 1091.99330 1116.12094 1111.66535 1119.63498 1112.25428 1119.92812 1099.66198 1120.77362
1066.13232 1007.11563 999.99118 1016.77843 1103.44353 1090.76764 1048.64936 1090.17808 1111.19228 1107.69335 1104.75626 1108.94502 1124.57032 1127.01859 1094.20037 1105.51272 1126.21945 1125.48780 1107.74577 1122.85939 1124.01635 1117.00996 1117.24184 1107.30594 1101.52659 1103.75247 1118.69797 1097.56095 1101.83348 1106.62825 1099.40050 1106.64292 1089.78911 1090.67340 1107.66487 1121.20116 1117.64856 1105.91922 1114.25280 1120.37044 1120.16885 1088.65356 1112.08471 1134.71209 1102.16997 1111.42310 1104.18177 1121.73167 1119.29388 1111.62300
1104.36469 1089.46951 1089.80244 1105.40335 1117.08104 1108.98202 1092.78850 1108.78735 1101.60709 1129.38209 1091.86652 1079.25415 1131.08914 1085.41294 1087.63423 1114.15664 1102.61418 1089.20544 1105.78897 1111.34447 1101.19019 1128.39412 1101.26545 1124.76669 1116.25308 1114.53698 1086.59251 1110.24418 1113.73994 1106.64648 1099.68431 1125.82675 1115.93743 1101.53384 1109.27274 1112.31677 1108.60069 1103.03383 1124.71881 1110.26109 1113.14267 1095.27834 1119.54784 1112.15225 1109.91003 1101.98505 1099.56070 1133.33937 1123.92197 1130.47826
1024.95021 1000.80503 1008.55688 1001.61283 1009.40433 1018.82987 1115.36585 1114.34161 1122.70556 1096.18843 1109.00958 1091.63418 1122.26828 1127.41960 1113.31106 1100.79382 1108.50670 1032.94479 999.63959 1002.72286 1001.14990 1001.43027 1003.64164 1001.45854 999.89280 1003.54649 1000.97890 999.84252 1001.04461 1002.77849 999.64768 999.96494 1003.30245 1000.76031 1002.32831 1000.27002 1001.97232 1002.57497 999.61647 1001.05215 1001.84783 1002.81527 1003.03006 1002.84116 1000.04630 1010.38135 1000.49830 1016.21500 999.76186 999.93119
1015.77937 1007.97994 1004.49346 1007.00059 999.39731 1000.41734 1000.75892 1000.33122 1000.03177 1000.22088 1000.96771 999.71799 1002.83338 999.46223 999.84168 1000.50864 1000.48501 1007.24472 1000.91906 999.80738 1001.28634 999.79993 999.68909 1000.87506 999.95427 1000.00240 1001.28705 1001.36223 1000.06627 1001.37211 1000.84476 999.92522 1002.09013 1001.56999 1001.83287 999.78795 1000.16835 1000.12798 999.98443 999.53031 999.99471 1000.00000 1000.61314 1000.00120 1001.37308 1000.43703 999.74813 999.90855 999.93333 999.95271
1008.24668 1017.69965 1005.84173 1002.65679 1001.71848 1001.20040 999.78192 999.99161 999.98654 1004.18487 999.93211 1000.14495 1042.74834 1101.88052 1114.22449 1109.57888 1125.51850 1097.04713 1113.84218 1118.19224 1114.40709 1113.97512 1123.20906 1092.76565 1111.61846 1128.43490 1110.14863 1109.29698 1109.33576 1117.90500 1111.45788 1091.16562 1117.85752 1093.70629 1090.52866 1108.35049 1127.18993 1107.19299 1085.84717 1078.41790 1100.95365 1124.80106 1100.11590 1117.43725 1115.05806 1109.37371 1118.00802 1101.64882 1090.67813 1115.34068
