1101.00205 1107.71333 1087.95556 1106.49491 1095.68120 1095.27634 1106.68441 1103.98342 1099.89291 1113.53059 1099.64782 1094.88764 1113.98032 1119.43595 1065.00096 1103.50073 1072.19227 1109.98055 1092.88600 1099.05986 1068.42844 1091.24517 1077.71982 1090.34929 1083.68176 1101.65528 1103.95602 1122.33481 1135.38317 1115.36521 1101.33268 1113.13334 1000.31525 1055.40126 1110.76982 1113.68328 1111.53979 1114.15575 1100.31951 1092.57051 1099.42222 1099.37870 1018.61263 1076.03826 1100.11000 1099.33574 1102.72191 1114.54373 1092.46271 1114.35844
1023.00809 1005.57466 1000.83827 999.38473 999.87686 1026.76307 1053.33413 1085.37695 1114.16440 1081.44910 1118.18588 1094.03429 1088.15856 998.69459 1003.62395 1059.01326 1113.46627 1034.48608 1024.18566 1129.54068 1083.86673 1109.89799 1109.45213 1110.70686 1041.79121 1064.80265 1024.78095 1001.74671 1057.00119 1009.96627 1036.42319 1044.04488 1106.51856 1104.15032 1093.22481 1112.14192 1019.83965 1041.97202 1076.05673 1006.59098 1003.82375 1003.18963 1135.78745 1102.15248 1112.27300 1043.52326 1005.89189 1034.99100 1087.86763 1086.26978
1091.19119 1121.54847 1090.41963 1096.63320 1013.83275 1000.89409 999.70986 1007.67781 998.85474 1000.63019 1002.70475 998.34944 999.92179 1000.09021 1005.14423 1004.50186 1004.09030 1003.13749 999.96577 1004.47756 1040.99546 1035.77785 1003.99853 1075.82630 1095.16384 1110.79101 1098.82218 1112.27937 1104.57899 1097.77033 1011.14743 1098.78613 1102.60326 1078.08205 1106.35308 1079.27969 1001.05160 999.95007 1071.02595 1102.27534 1119.94504 1024.94834 1009.18953 1008.96876 999.80994 1000.00000 999.89803 1015.12233 1006.05479 999.90896
1008.26754 999.99663 1007.44464 1059.56813 1107.94009 1104.17729 1117.86629 1057.27389 1001.11586 1004.58662 999.23440 1000.27217 1000.24953 1003.08687 1003.29484 1004.95444 998.27067 998.96014 1002.03011 999.69644 999.00927 1006.83624 1000.27728 1012.03196 1000.10908 1000.19191 1006.11326 1006.11311 1002.24729 1009.13027 1003.95394 1013.69955 1000.23945 1004.60451 1006.25443 1019.53538 1007.02995 1003.65676 1002.24943 999.39159 1001.64086 998.99068 1000.17624 1003.37403 1000.42694 1010.26349 999.37011 1007.71781 1003.50638 1000.00000
1065.80535 1030.09434 999.76133 1009.48606 999.68402 1019.03344 1002.06585 999.80450 1006.17482 999.83292 1000.02342 1000.00000 1001.06011 1000.03771 1002.04466 1009.42265 1002.96648 1006.59072 999.27237 1000.92288 999.68172 1004.08489 1002.79966 1003.70332 999.68408 1000.01500 999.88255 1001.23445 1006.92303 1009.22205 999.79944 1004.25744 1006.53327 1001.28257 999.43590 1000.95448 1009.45685 1001.90296 999.64477 1002.52261 1013.51033 1003.94441 1010.28585 999.42925 1003.43494 1001.34298 998.90497 1002.46396 999.59172 1000.00000
1014.34573 1038.39394 1111.76602 1114.74626 1110.35238 1097.50330 1119.60352 1116.21684 1100.44777 1107.81228 1114.94064 1103.64412 1110.01497 1107.19695 1106.64128 1099.88336 1108.74503 1105.67165 1112.08664 1107.51587 1114.90145 1113.84187 1098.56912 1093.81818 1119.44359 1093.50379 1102.51142 1046.68732 1104.55927 1097.73322 1096.84908 1092.44525 1106.41005 1100.31970 1093.30806 1118.01573 1024.26850 1000.21585 1030.30592 1098.08781 1103.35827 1076.09170 1112.77852 1103.88001 1021.85574 1074.01564 1103.19410 1122.39185 1104.24076 1121.80566
1072.48373 1094.65825 1098.46344 1114.42966 1110.75639 1079.07637 1089.37978 1086.44566 1110.38444 1073.51176 1005.36080 1009.11644 1003.80465 1000.07234 1008.18379 999.69079 1032.90971 1003.05146 1003.83156 1000.00000 1003.43969 1001.06388 1005.22454 1003.55266 999.75942 1000.83090 999.47837 1003.12781 999.20428 1001.73935 1002.37283 1002.36730 1001.24458 1002.18862 1002.65964 1001.37093 1001.93790 1000.04661 1002.53360 1001.58933 1000.26200 1007.44970 999.47303 1007.63409 1008.61697 1000.11810 1000.04325 1000.38133 1016.13034 1003.82293
1005.77157 1006.09698 1000.00000 1005.25684 1006.12118 1003.29931 1000.00000 1000.70050 998.72009 999.77955 998.65483 999.16579 1003.68308 1001.91434 1006.44710 999.95239 1000.48830 1004.96448 1001.36325 1005.45921 1000.45675 1000.11381 1002.21459 1010.81248 1003.93123 999.86654 1000.10641 1000.08720 1002.91741 1003.02503 999.71398 999.97653 1005.26165 1006.35920 999.22365 1003.48728 1002.51770 1005.39719 1004.60149 1002.84564 1084.10347 1081.19612 1110.08729 1095.22594 1121.38554 1032.50239 1007.04824 1003.91822 998.83229 1001.35591
1088.34482 1075.86801 1106.63785 1100.52939 1098.39178 1106.84392 1117.44421 1124.88018 1108.88367 1123.02007 1124.50475 1117.16992 1093.40264 1008.82094 1077.14599 1114.11587 1113.30483 1120.47386 1104.83311 1098.06394 1116.45141 1129.68660 1100.85792 1095.73106 1110.03558 1117.93566 1087.99217 1110.48965 1098.99543 1095.71798 1125.94720 1098.29921 1096.41173 1116.88531 1130.85830 1109.72356 1111.69631 1105.05289 1108.22626 1106.20231 1108.29296 1119.78240 1106.09925 1103.16621 1098.87663 1129.01625 1091.95948 1121.93974 1125.88465 1103.82592
1113.49155 1116.98236 1110.23642 1094.73264 1087.75852 1100.19037 1108.32163 1113.27481 1112.37360 1121.39308 1088.70509 1073.94761 1008.91731 999.36222 1024.52248 1072.79991 1050.57335 1052.77899 1022.24952 999.70849 1006.53947 1005.10738 1003.44938 1002.90531 1007.00530 1003.40338 1001.84991 1006.29125 999.86865 999.73603 1005.43241 1002.40100 1000.20889 1000.11656 1000.09272 1017.14917 1001.22665 1000.19767 999.98732 999.96939 1005.33254 999.99496 1027.83387 1075.03321 1007.09879 999.21466 999.68236 1006.47234 999.19189 1014.99511
